,phrase,label,sentiment,subjectivity,language,count
Tehr,Tehr,WORK_OF_ART,,,en,1
Third,Third,ORDINAL,,,en,1
Mexico World Cup,Mexico World Cup,EVENT,,,en,1
the years,the years,DATE,,,en,1
World Cup - Rooney,World Cup - Rooney,EVENT,,,en,1
+1747 chars,+1747 chars,WORK_OF_ART,,,en,1
+2765 chars,+2765 chars,WORK_OF_ART,,,en,1
22 May,22 May,DATE,,,en,1
June 2025,June 2025,DATE,,,en,1
PM Modi's,PM Modi's,FAC,,,en,1
the academic year,the academic year,DATE,,,en,1
$400M,$400M,MONEY,,,en,1
1 million Miles&amp;Smiles miles,1 million Miles&amp;Smiles miles,MONEY,,,en,1
recent decades,recent decades,DATE,,,en,1
Goshitel,Goshitel,WORK_OF_ART,,,en,1
Musk,Musk,PRODUCT,,,en,1
the Unity Cup 2026,the Unity Cup 2026,EVENT,,,en,1
early Wednesday,early Wednesday,TIME,,,en,1
190,190,CARDINAL,,,en,1
8:00 AM EDT,8:00 AM EDT,TIME,,,en,1
March 24,March 24,DATE,,,en,1
537,537,CARDINAL,,,en,1
24 March 2026,24 March 2026,DATE,,,en,1
June  02,June  02,DATE,,,en,1
World Intelligence Expo Wraps,World Intelligence Expo Wraps,EVENT,,,en,1
the Great Depression,the Great Depression,EVENT,,,en,1
Pulitzer,Pulitzer,WORK_OF_ART,,,en,1
the Iran war shock,the Iran war shock,EVENT,,,en,1
almost four years,almost four years,DATE,,,en,1
first month,first month,DATE,,,en,1
5:16 AM,5:16 AM,TIME,,,en,1
$1.8 billion,$1.8 billion,MONEY,,,en,1
16 April,16 April,DATE,,,en,1
6/2/2026,6/2/2026,CARDINAL,,,en,1
Sao Paolo,Sao Paolo,FAC,,,en,1
Saudis,Saudis,NORP,,,en,1
"$1,000 mark","$1,000 mark",MONEY,,,en,1
36Kr,36Kr,CARDINAL,,,en,1
7 million,7 million,CARDINAL,,,en,1
62%,62%,PERCENT,,,en,1
TL;DR,TL;DR,NORP,,,en,1
Mahindra,Mahindra,PRODUCT,,,en,1
93 billion,93 billion,MONEY,,,en,1
€93 billion,€93 billion,MONEY,,,en,1
€93 Billion,€93 Billion,MONEY,,,en,1
nearly 24 years,nearly 24 years,DATE,,,en,1
the age of 40,the age of 40,DATE,,,en,1
+10065 chars,+10065 chars,WORK_OF_ART,,,en,1
more than 100 miles,more than 100 miles,QUANTITY,,,en,1
at least seven,at least seven,CARDINAL,,,en,1
last night,last night,TIME,,,en,1
the Spanish Civil War Analogy,the Spanish Civil War Analogy,EVENT,,,en,1
"Wednesday, June…","Wednesday, June…",DATE,,,en,1
"Wednesday, June 3rd","Wednesday, June 3rd",DATE,,,en,1
+4956,+4956,NORP,,,en,1
143%,143%,PERCENT,,,en,1
late May 2026,late May 2026,DATE,,,en,1
60 miles,60 miles,QUANTITY,,,en,1
UkraineThese,UkraineThese,NORP,,,en,1
July,July,DATE,,,en,1
The St Birinus Festival,The St Birinus Festival,EVENT,,,en,1
"June 2, 2026","June 2, 2026",DATE,,,en,1
Tuesday Afternoon ResearchBuzz,Tuesday Afternoon ResearchBuzz,TIME,,,en,1
18yearold,18yearold,CARDINAL,,,en,1
Series 3+ and Mini,Series 3+ and Mini,WORK_OF_ART,,,en,1
Uyghur,Uyghur,NORP,,,en,1
Carbon Border Adjustment Mechanism,Carbon Border Adjustment Mechanism,LAW,,,en,1
three quarters,three quarters,DATE,,,en,1
the 16th of June,the 16th of June,DATE,,,en,1
the past 24 days,the past 24 days,DATE,,,en,1
5:49 PM,5:49 PM,TIME,,,en,1
1974,1974,DATE,,,en,1
the U.S. Trade Act,the U.S. Trade Act,LAW,,,en,1
Section 301,Section 301,LAW,,,en,1
May.,May.,DATE,0.0,0.25,en,1
French Open,French Open,EVENT,,,en,1
Dabrowski,Dabrowski,NORP,,,en,1
Nasaf,Nasaf,NORP,,,en,1
"May 29,","May 29,",DATE,,,en,1
"12:30 pm 
","12:30 pm 
",TIME,,,en,1
Southeast Asian,Southeast Asian,NORP,,,en,1
4:22 PM,4:22 PM,TIME,,,en,1
"10:25 AM
 ","10:25 AM
 ",TIME,,,en,1
Gaza War Protest Trial,Gaza War Protest Trial,EVENT,,,en,1
billion-dollar,billion-dollar,MONEY,,,en,1
Sundays,Sundays,DATE,,,en,1
+2367,+2367,NORP,,,en,1
Mamdanis,Mamdanis,NORP,,,en,1
57%,57%,PERCENT,,,en,1
56%,56%,PERCENT,,,en,1
the next couple of days,the next couple of days,DATE,,,en,1
season 8 of,season 8 of,DATE,,,en,1
Season 8,Season 8,DATE,,,en,1
0,0,CARDINAL,,,en,1
December 14,December 14,DATE,,,en,1
"December 14, 2008","December 14, 2008",DATE,,,en,1
March 2024,March 2024,DATE,,,en,1
05:54 PM,05:54 PM,TIME,,,en,1
Jamaican,Jamaican,NORP,,,en,1
Slay the Spire 2s,Slay the Spire 2s,PRODUCT,,,en,1
"Untamed Photo Safaris
","Untamed Photo Safaris
",WORK_OF_ART,,,en,1
up to 15,up to 15,CARDINAL,,,en,1
just one,just one,CARDINAL,,,en,1
as many as 15,as many as 15,CARDINAL,,,en,1
a Letter of Intent,a Letter of Intent,LAW,,,en,1
two days,two days,DATE,,,en,1
August 25 to September 6,August 25 to September 6,DATE,,,en,1
AFC Asian Cup Qualifiers,AFC Asian Cup Qualifiers,EVENT,,,en,1
1997,1997,DATE,,,en,1
7bn,7bn,MONEY,,,en,1
Iran War Drains US Resources & Fractures NATO,Iran War Drains US Resources & Fractures NATO,EVENT,,,en,1
Pro-Palestinian,Pro-Palestinian,NORP,,,en,1
Golden Gate Bridge,Golden Gate Bridge,FAC,,,en,1
10:55 AM,10:55 AM,TIME,,,en,1
Trumps Iran,Trumps Iran,FAC,,,en,1
"12:55 PM
","12:55 PM
",TIME,,,en,1
Sunday Night,Sunday Night,TIME,,,en,1
June 01,June 01,DATE,,,en,1
"1:11 pm
","1:11 pm
",TIME,,,en,1
10:38 PM,10:38 PM,TIME,,,en,1
Fifteen Dogs,Fifteen Dogs,WORK_OF_ART,,,en,1
12:30 p.m.,12:30 p.m.,TIME,,,en,1
3:30 p.m.,3:30 p.m.,TIME,,,en,1
+5639,+5639,NORP,,,en,1
around 30,around 30,CARDINAL,,,en,1
This Is Israel Wanting Us to Go to This War,This Is Israel Wanting Us to Go to This War,WORK_OF_ART,,,en,1
4 October,4 October,DATE,,,en,1
27 September,27 September,DATE,,,en,1
7:34:32 AM PDT,7:34:32 AM PDT,TIME,,,en,1
just 15 kilometers,just 15 kilometers,QUANTITY,,,en,1
Phoenicians,Phoenicians,NORP,,,en,1
Maronite Christian,Maronite Christian,NORP,,,en,1
the end of March,the end of March,DATE,,,en,1
thousands of years to the days,thousands of years to the days,DATE,,,en,1
6:04:09 AM PDT,6:04:09 AM PDT,TIME,,,en,1
10:04 AM,10:04 AM,TIME,,,en,1
$60 billion,$60 billion,MONEY,,,en,1
Oreshnik,Oreshnik,PRODUCT,,,en,1
at least six,at least six,CARDINAL,,,en,1
+2222 chars],+2222 chars],WORK_OF_ART,,,en,1
36%,36%,PERCENT,,,en,1
52.5%,52.5%,PERCENT,,,en,1
more than 190,more than 190,CARDINAL,,,en,1
The World Cup,The World Cup,EVENT,,,en,1
+13934,+13934,NORP,,,en,1
the Arm's Park,the Arm's Park,FAC,,,en,1
more than 600,more than 600,CARDINAL,,,en,1
Mar 30).Prime,Mar 30).Prime,DATE,,,en,1
+4010 chars,+4010 chars,WORK_OF_ART,,,en,1
June 2024,June 2024,DATE,,,en,1
the Gulf conflict,the Gulf conflict,EVENT,,,en,1
its fourth year,its fourth year,DATE,,,en,1
Sudans,Sudans,NORP,,,en,1
Forgotten War Enters Its Fourth Year,Forgotten War Enters Its Fourth Year,EVENT,,,en,1
13 April,13 April,DATE,,,en,1
'Obsession,'Obsession,WORK_OF_ART,,,en,1
'The Invite,'The Invite,WORK_OF_ART,,,en,1
May 7 to 17,May 7 to 17,DATE,,,en,1
52nd,52nd,ORDINAL,,,en,1
Mr Gaza Project,Mr Gaza Project,WORK_OF_ART,,,en,1
Season 4,Season 4,DATE,,,en,1
1919,1919,DATE,,,en,1
last nights,last nights,DATE,,,en,1
a few days,a few days,DATE,,,en,1
+1733 chars,+1733 chars,WORK_OF_ART,,,en,1
The Flight Attendant,The Flight Attendant,WORK_OF_ART,,,en,1
Six Nations,Six Nations,WORK_OF_ART,,,en,1
More than 1 million,More than 1 million,CARDINAL,,,en,1
Over 1 million,Over 1 million,CARDINAL,,,en,1
"7:34 pm 
","7:34 pm 
",TIME,,,en,1
15 April 2026,15 April 2026,DATE,,,en,1
United Nations Convention on the Law of the Sea,United Nations Convention on the Law of the Sea,LAW,,,en,1
1982,1982,DATE,,,en,1
Your Honor,Your Honor,WORK_OF_ART,,,en,1
The … Six more actors are saying bonjour,The … Six more actors are saying bonjour,WORK_OF_ART,,,en,1
anti-Zionism,anti-Zionism,NORP,,,en,1
178,178,CARDINAL,,,en,1
Last Friday,Last Friday,DATE,,,en,1
Each year,Each year,DATE,,,en,1
+5554,+5554,NORP,,,en,1
03/29/2026 5:44:43 PM P,03/29/2026 5:44:43 PM P,TIME,,,en,1
the Hannover Messe,the Hannover Messe,FAC,,,en,1
+5595,+5595,NORP,,,en,1
the Week,the Week,DATE,,,en,1
the late 19th century,the late 19th century,DATE,,,en,1
1886,1886,DATE,,,en,1
Aryan,Aryan,NORP,,,en,1
A month and a half,A month and a half,DATE,,,en,1
Legend,Legend,WORK_OF_ART,,,en,1
The Srebrenica Massacre,The Srebrenica Massacre,WORK_OF_ART,,,en,1
up to 50 years ago,up to 50 years ago,DATE,,,en,1
eight hours,eight hours,TIME,,,en,1
Kiwi,Kiwi,FAC,,,en,1
winter holidays,winter holidays,DATE,,,en,1
117,117,CARDINAL,,,en,1
twelve,twelve,CARDINAL,,,en,1
the month si…,the month si…,DATE,,,en,1
£35m,£35m,MONEY,,,en,1
"April 16, 2026","April 16, 2026",DATE,,,en,1
10-day,10-day,DATE,,,en,1
the past couple of years,the past couple of years,DATE,,,en,1
+2676 chars,+2676 chars,WORK_OF_ART,,,en,1
the National Mall,the National Mall,FAC,,,en,1
almost 100 feet,almost 100 feet,QUANTITY,,,en,1
Arc de Triomphe,Arc de Triomphe,FAC,,,en,1
+9575,+9575,NORP,,,en,1
Night Skies,Night Skies,WORK_OF_ART,,,en,1
early 2024,early 2024,DATE,,,en,1
2014,2014,DATE,,,en,1
202,202,CARDINAL,,,en,1
"August 28, 2025","August 28, 2025",DATE,,,en,1
"October 28, 2025","October 28, 2025",DATE,,,en,1
under 16s,under 16s,DATE,,,en,1
March 16,March 16,DATE,,,en,1
Xinhua Silk Road,Xinhua Silk Road,FAC,,,en,1
the week,the week,DATE,,,en,1
3:00 PM,3:00 PM,TIME,,,en,1
"Old"" Port Wine","Old"" Port Wine",WORK_OF_ART,,,en,1
150 Years,150 Years,DATE,,,en,1
"April 14, 2026","April 14, 2026",DATE,,,en,1
4:00 PM,4:00 PM,TIME,,,en,1
Americas European,Americas European,NORP,,,en,1
"April 14, 1986","April 14, 1986",DATE,,,en,1
"40 years ago April 14, 1986","40 years ago April 14, 1986",DATE,,,en,1
more than 40 days,more than 40 days,DATE,,,en,1
Monday th…,Monday th…,DATE,,,en,1
early Tuesday,early Tuesday,DATE,,,en,1
a very public row,a very public row,DATE,,,en,1
2001,2001,DATE,,,en,1
40 days,40 days,DATE,,,en,1
Feb. …,Feb. …,DATE,,,en,1
the weeks,the weeks,DATE,,,en,1
more than four tonnes,more than four tonnes,QUANTITY,,,en,1
Fiji,Fiji,NORP,0.041666666666666664,0.041666666666666664,en,1
its final season,its final season,DATE,,,en,1
Shueisha,Shueisha,NORP,,,en,1
Bleach’s Final Season,Bleach’s Final Season,LAW,,,en,1
23%,23%,PERCENT,,,en,1
next summer's,next summer's,DATE,,,en,1
+9500,+9500,NORP,,,en,1
nearly half,nearly half,CARDINAL,,,en,1
More than six weeks,More than six weeks,DATE,,,en,1
+5759 chars,+5759 chars,WORK_OF_ART,,,en,1
1993,1993,DATE,,,en,1
the World Cup f,the World Cup f,EVENT,,,en,1
less than 36 hours,less than 36 hours,TIME,,,en,1
Read Full Article,Read Full Article,LAW,,,en,1
Mar 30,Mar 30,DATE,,,en,1
Iran War,Iran War,EVENT,,,en,1
Chaos,Chaos,PRODUCT,,,en,1
a Green Future,a Green Future,PRODUCT,,,en,1
+2227 chars,+2227 chars,WORK_OF_ART,,,en,1
"112,000,000","112,000,000",MONEY,,,en,1
the US,the US,LAW,,,en,1
Olympic Games,Olympic Games,EVENT,,,en,1
Yongbyon reactor,Yongbyon reactor,FAC,,,en,1
+4841,+4841,NORP,,,en,1
a second day,a second day,DATE,,,en,1
Echoes,Echoes,WORK_OF_ART,,,en,1
fourth year,fourth year,DATE,,,en,1
"March 30, 2026","March 30, 2026",DATE,,,en,1
the Well-Safe Protector Oil Rig,the Well-Safe Protector Oil Rig,FAC,,,en,1
8:30 AM GMT,8:30 AM GMT,TIME,,,en,1
"240,000","240,000",CARDINAL,,,en,1
Dubai Port,Dubai Port,FAC,,,en,1
14).After,14).After,CARDINAL,,,en,1
this Tuesday,this Tuesday,DATE,,,en,1
114th,114th,ORDINAL,,,en,1
about 70,about 70,CARDINAL,,,en,1
the beginning of 2026,the beginning of 2026,DATE,,,en,1
Nearly 700,Nearly 700,CARDINAL,,,en,1
over past three months,over past three months,DATE,,,en,1
Tue,Tue,WORK_OF_ART,,,en,1
Trumps Air Force One,Trumps Air Force One,FAC,,,en,1
"August 12, 2016","August 12, 2016",DATE,,,en,1
Iran Destroyer Attacks,Iran Destroyer Attacks,FAC,,,en,1
the last year,the last year,DATE,,,en,1
"04:17 PM
","04:17 PM
",TIME,,,en,1
between five and 10 years,between five and 10 years,DATE,,,en,1
World Triathlon Championship Series,World Triathlon Championship Series,EVENT,,,en,1
Estevaos World Cup,Estevaos World Cup,EVENT,,,en,1
last week's,last week's,DATE,,,en,1
the season,the season,DATE,,,en,1
a long day,a long day,DATE,,,en,1
the first day,the first day,DATE,,,en,1
Google Street View,Google Street View,FAC,,,en,1
Iran War Criticism:,Iran War Criticism:,EVENT,,,en,1
ByteDance,ByteDance,PRODUCT,,,en,1
more than a million,more than a million,CARDINAL,,,en,1
two weekends,two weekends,DATE,,,en,1
550,550,MONEY,,,en,1
Black Hat Asia Developers,Black Hat Asia Developers,WORK_OF_ART,,,en,1
+4724 chars,+4724 chars,WORK_OF_ART,,,en,1
"March 28, 2026","March 28, 2026",DATE,,,en,1
85%,85%,PERCENT,,,en,1
at least until summer of 2027,at least until summer of 2027,DATE,,,en,1
Layer 1,Layer 1,PRODUCT,,,en,1
+2886 chars,+2886 chars,WORK_OF_ART,,,en,1
16th,16th,ORDINAL,,,en,1
16.6M.,16.6M.,MONEY,,,en,1
Eath Hour,Eath Hour,EVENT,,,en,1
+2406,+2406,CARDINAL,,,en,1
the roughly one quarter,the roughly one quarter,DATE,,,en,1
a few years ago,a few years ago,DATE,,,en,1
"the ""Women, Life, Freedom","the ""Women, Life, Freedom",EVENT,,,en,1
"around 4,000 miles","around 4,000 miles",QUANTITY,,,en,1
"more than 2,300","more than 2,300",CARDINAL,,,en,1
only 15%,only 15%,PERCENT,,,en,1
last 20 days,last 20 days,DATE,,,en,1
Bahraini,Bahraini,NORP,,,en,1
as much as 20,as much as 20,CARDINAL,,,en,1
April 16,April 16,DATE,,,en,1
41%,41%,PERCENT,,,en,1
25%,25%,PERCENT,,,en,1
"April 10, 2026","April 10, 2026",DATE,,,en,1
Apr 26,Apr 26,DATE,,,en,1
OnlyFans,OnlyFans,NORP,,,en,1
41.0%,41.0%,PERCENT,,,en,1
+15255 chars,+15255 chars,WORK_OF_ART,,,en,1
roughly 7%,roughly 7%,PERCENT,,,en,1
Trump-Modi,Trump-Modi,PRODUCT,,,en,1
late Saturday,late Saturday,DATE,,,en,1
08:35,08:35,TIME,,,en,1
59 minutes and 30 seconds,59 minutes and 30 seconds,TIME,,,en,1
1 hour,1 hour,TIME,,,en,1
A day,A day,DATE,,,en,1
sub-2-hour,sub-2-hour,PRODUCT,,,en,1
+3814 chars,+3814 chars,WORK_OF_ART,,,en,1
Lamborghinis,Lamborghinis,PRODUCT,,,en,1
Argentinian,Argentinian,NORP,,,en,1
as much as £360,as much as £360,MONEY,,,en,1
360,360,MONEY,,,en,1
180,180,MONEY,,,en,1
up to £360,up to £360,MONEY,,,en,1
Cole,Cole,PRODUCT,,,en,1
Helga,Helga,PRODUCT,,,en,1
Oman,Oman,NORP,0.003472222222222222,0.01273148148148148,en,1
2.6%,2.6%,PERCENT,,,en,1
a record 5.2 million barrels,a record 5.2 million barrels,QUANTITY,,,en,1
five billion dollars,five billion dollars,MONEY,,,en,1
1km,1km,CARDINAL,,,en,1
37,37,CARDINAL,,,en,1
+2665 chars,+2665 chars,WORK_OF_ART,,,en,1
about midnight on,about midnight on,TIME,,,en,1
Bhakt,Bhakt,NORP,,,en,1
earlier in the week,earlier in the week,DATE,,,en,1
Just This Month,Just This Month,DATE,,,en,1
centuries,centuries,DATE,,,en,1
Oblivius”,Oblivius”,WORK_OF_ART,,,en,1
Saturday 28 March,Saturday 28 March,DATE,,,en,1
Track World Cup,Track World Cup,EVENT,,,en,1
Argyll Street,Argyll Street,FAC,,,en,1
Irani,Irani,NORP,,,en,1
+1618 chars,+1618 chars,WORK_OF_ART,,,en,1
the seventh of the year -,the seventh of the year -,DATE,,,en,1
‌its,‌its,CARDINAL,,,en,1
Yellow Line,Yellow Line,WORK_OF_ART,,,en,1
Apr 18,Apr 18,DATE,,,en,1
the Yellow Line,the Yellow Line,FAC,,,en,1
more than 80 years,more than 80 years,DATE,,,en,1
the 1940s,the 1940s,DATE,,,en,1
WWII,WWII,EVENT,,,en,1
+5852,+5852,NORP,,,en,1
the Stadion Bilin,the Stadion Bilin,FAC,,,en,1
"an estimated 200,000","an estimated 200,000",CARDINAL,,,en,1
the Middle Ea,the Middle Ea,DATE,,,en,1
2009,2009,DATE,,,en,1
Crikey,Crikey,NORP,,,en,1
the end of the 16th century,the end of the 16th century,DATE,,,en,1
Palm Beach International Airport,Palm Beach International Airport,FAC,,,en,1
its first day,its first day,DATE,,,en,1
800,800,CARDINAL,,,en,1
the United Nations,the United Nations,FAC,,,en,1
"₹1,200","₹1,200",CARDINAL,,,en,1
"₹1,200 crores","₹1,200 crores",MONEY,,,en,1
the 19th century,the 19th century,DATE,,,en,1
around 5%,around 5%,PERCENT,,,en,1
Vanderbilt Policy Accelerator,Vanderbilt Policy Accelerator,EVENT,,,en,1
eight-week,eight-week,DATE,,,en,1
Lifelong Ban on Smoking for People Born After 2008,Lifelong Ban on Smoking for People Born After 2008,LAW,,,en,1
more than a dozen hours,more than a dozen hours,TIME,,,en,1
Mar 28,Mar 28,DATE,,,en,1
"over £408,000","over £408,000",MONEY,,,en,1
"Apr 22, 2026","Apr 22, 2026",DATE,,,en,1
Split,Split,FAC,,,en,1
"Saturday, April 25","Saturday, April 25",DATE,,,en,1
US Marines,US Marines,NORP,,,en,1
this Saturday,this Saturday,DATE,,,en,1
170 mi,170 mi,QUANTITY,,,en,1
April 2025,April 2025,DATE,,,en,1
200-bed,200-bed,FAC,,,en,1
Supervillain’ Manifesto,Supervillain’ Manifesto,WORK_OF_ART,,,en,1
Airbnb,Airbnb,NORP,,,en,1
every hour of his day,every hour of his day,TIME,,,en,1
the Commonwealth Games,the Commonwealth Games,EVENT,,,en,1
the 36th,the 36th,DATE,,,en,1
£39.5m,£39.5m,MONEY,,,en,1
"more than 60,000","more than 60,000",CARDINAL,,,en,1
eighth day,eighth day,DATE,,,en,1
"60,000","60,000",CARDINAL,,,en,1
154km,154km,QUANTITY,,,en,1
Tour de France Femmes,Tour de France Femmes,EVENT,,,en,1
57th,57th,ORDINAL,,,en,1
"1,200 crore","1,200 crore",MONEY,,,en,1
Africa Cup of Nations,Africa Cup of Nations,EVENT,,,en,1
next year's,next year's,DATE,,,en,1
1-1,1-1,CARDINAL,,,en,1
Rubble,Rubble,FAC,,,en,1
the same day,the same day,DATE,,,en,1
more than half a dozen,more than half a dozen,CARDINAL,,,en,1
the past few weeks,the past few weeks,DATE,,,en,1
40 years ago,40 years ago,DATE,,,en,1
million-dollar,million-dollar,MONEY,,,en,1
10:44 PM,10:44 PM,TIME,,,en,1
07 April 2026,07 April 2026,TIME,,,en,1
Thirty-eight days,Thirty-eight days,DATE,,,en,1
39th day,39th day,DATE,,,en,1
Orban-Vance Meeting,Orban-Vance Meeting,FAC,,,en,1
14 Years,14 Years,DATE,,,en,1
August,August,DATE,,,en,1
31&nbsp;August to 4 September 2026,31&nbsp;August to 4 September 2026,DATE,,,en,1
30 Days,30 Days,DATE,,,en,1
Tomahawk,Tomahawk,PRODUCT,,,en,1
Easter Monday,Easter Monday,DATE,,,en,1
"April 07, 2026 (GLOBE NEWSWIRE","April 07, 2026 (GLOBE NEWSWIRE",DATE,,,en,1
the Ambassador Bridge,the Ambassador Bridge,FAC,,,en,1
Ambassador Bridge,Ambassador Bridge,FAC,,,en,1
five weeks,five weeks,DATE,,,en,1
Holy Week,Holy Week,EVENT,,,en,1
Al-Aqsa,Al-Aqsa,FAC,,,en,1
the Holy Sepulchre,the Holy Sepulchre,FAC,,,en,1
"4,000 years","4,000 years",DATE,,,en,1
this afternoon,this afternoon,TIME,,,en,1
+ Tomahawk,+ Tomahawk,PRODUCT,,,en,1
50 days,50 days,DATE,,,en,1
3C,3C,CARDINAL,,,en,1
14.9 years,14.9 years,DATE,,,en,1
the Uganda Law Soc,the Uganda Law Soc,LAW,,,en,1
Tonight,Tonight,TIME,,,en,1
viole,viole,PRODUCT,,,en,1
8:06 a.m. eastern daylight,8:06 a.m. eastern daylight,TIME,,,en,1
39 Days,39 Days,DATE,,,en,1
millions of dollars,millions of dollars,MONEY,,,en,1
"almost 2,000","almost 2,000",CARDINAL,,,en,1
about a million gallons,about a million gallons,QUANTITY,,,en,1
2 million,2 million,CARDINAL,,,en,1
2029-30,2029-30,DATE,,,en,1
more than 60,more than 60,CARDINAL,,,en,1
more than 30 hours,more than 30 hours,TIME,,,en,1
46th,46th,ORDINAL,,,en,1
only yesterday,only yesterday,DATE,,,en,1
the ages,the ages,DATE,,,en,1
+2642 chars,+2642 chars,WORK_OF_ART,,,en,1
01:00 BST,01:00 BST,MONEY,,,en,1
20:00 EDT,20:00 EDT,TIME,,,en,1
around 90 minutes,around 90 minutes,TIME,,,en,1
the early hours of this morning,the early hours of this morning,TIME,,,en,1
Pe,Pe,WORK_OF_ART,0.16333333333333333,0.48,en,1
+1340 chars,+1340 chars,WORK_OF_ART,,,en,1
Europes,Europes,PRODUCT,-0.1875,0.2708333333333333,en,1
"April 02, 2026","April 02, 2026",DATE,,,en,1
Cre8,Cre8,WORK_OF_ART,,,en,1
Fr…,Fr…,NORP,,,en,1
About 120,About 120,CARDINAL,,,en,1
the past three years,the past three years,DATE,,,en,1
"April 02, 2026 (GLOBE NEWSWIRE) -- Cre8 Enterprise Limited (Nasdaq: CRE","April 02, 2026 (GLOBE NEWSWIRE) -- Cre8 Enterprise Limited (Nasdaq: CRE",DATE,,,en,1
April 02,April 02,DATE,,,en,1
May 2022,May 2022,DATE,,,en,1
32%,32%,PERCENT,,,en,1
41,41,CARDINAL,,,en,1
7th,7th,ORDINAL,,,en,1
8-year,8-year,CARDINAL,,,en,1
$375 million,$375 million,MONEY,,,en,1
Oracle,Oracle,NORP,-0.1,0.1,en,1
Operation El Dorado Canyon,Operation El Dorado Canyon,FAC,,,en,1
El Dorado Canyon,El Dorado Canyon,WORK_OF_ART,,,en,1
"2,125 MPH","2,125 MPH",QUANTITY,,,en,1
Good Friday Passion,Good Friday Passion,WORK_OF_ART,,,en,1
At least two,At least two,CARDINAL,,,en,1
Only 32,Only 32,CARDINAL,,,en,1
about 200,about 200,CARDINAL,,,en,1
+5442,+5442,CARDINAL,,,en,1
St. Peters Square,St. Peters Square,FAC,,,en,1
St. Peter’s Square,St. Peter’s Square,FAC,,,en,1
First Easter Holiday,First Easter Holiday,DATE,,,en,1
05 April 2026 10:07 PM,05 April 2026 10:07 PM,TIME,,,en,1
"1,700","1,700",CARDINAL,,,en,1
Thirty-seven days,Thirty-seven days,DATE,,,en,1
37th day,37th day,DATE,,,en,1
Consentless,Consentless,WORK_OF_ART,,,en,1
5 April 2026,5 April 2026,DATE,,,en,1
Easter day,Easter day,DATE,,,en,1
Holy,Holy,FAC,,,en,1
XIV,XIV,PRODUCT,,,en,1
+13020 chars,+13020 chars,WORK_OF_ART,,,en,1
30%,30%,PERCENT,,,en,1
Apr 3).The,Apr 3).The,DATE,,,en,1
Easter vigil,Easter vigil,FAC,,,en,1
Nintendo,Nintendo,FAC,,,en,1
450,450,MONEY,,,en,1
Australians,Australians,NORP,,,en,1
F15-E,F15-E,PRODUCT,,,en,1
the past century,the past century,DATE,,,en,1
around a third,around a third,CARDINAL,,,en,1
roughly 5.5 million,roughly 5.5 million,QUANTITY,,,en,1
its 6th week,its 6th week,DATE,,,en,1
+2398 chars,+2398 chars,WORK_OF_ART,,,en,1
"April 7, 2026","April 7, 2026",DATE,,,en,1
Amazon,Amazon,PRODUCT,,,en,1
+3691 chars,+3691 chars,WORK_OF_ART,,,en,1
only two days,only two days,DATE,,,en,1
less than a decade,less than a decade,DATE,,,en,1
3-9 season,3-9 season,DATE,,,en,1
6 April 2026,6 April 2026,DATE,,,en,1
the golden years,the golden years,DATE,,,en,1
the Pulitzer Center,the Pulitzer Center,FAC,,,en,1
Rural Kenyans,Rural Kenyans,NORP,,,en,1
over a decade,over a decade,DATE,,,en,1
Kanye West backlashbbc.com,Kanye West backlashbbc.com,FAC,,,en,1
Over 200,Over 200,CARDINAL,,,en,1
+2295,+2295,NORP,,,en,1
680,680,MONEY,,,en,1
+2243 chars,+2243 chars,WORK_OF_ART,,,en,1
"29,029 feet","29,029 feet",QUANTITY,,,en,1
Wireless Festival,Wireless Festival,EVENT,,,en,1
the Wireless Festival,the Wireless Festival,EVENT,,,en,1
at least 16%,at least 16%,PERCENT,,,en,1
eight months through 31 March,eight months through 31 March,DATE,,,en,1
"1,800","1,800",CARDINAL,,,en,1
At least 300,At least 300,CARDINAL,,,en,1
"12,000","12,000",CARDINAL,,,en,1
up to 93 mph,up to 93 mph,QUANTITY,,,en,1
the finest days,the finest days,DATE,,,en,1
+55 chars,+55 chars,WORK_OF_ART,,,en,1
580,580,MONEY,,,en,1
+2975 chars,+2975 chars,WORK_OF_ART,,,en,1
At least 182,At least 182,CARDINAL,,,en,1
890,890,CARDINAL,,,en,1
[Week,[Week,DATE,,,en,1
31st day,31st day,DATE,,,en,1
Bint Jbail hospital,Bint Jbail hospital,FAC,,,en,1
198,198,CARDINAL,,,en,1
A… Iran Press TV,A… Iran Press TV,EVENT,,,en,1
almost $3 billion,almost $3 billion,MONEY,,,en,1
Threadneedle Street,Threadneedle Street,FAC,,,en,1
a century,a century,DATE,,,en,1
April 911,April 911,DATE,,,en,1
April 9–11,April 9–11,DATE,,,en,1
WordCamp Asia 2026,WordCamp Asia 2026,FAC,,,en,1
$700 million,$700 million,MONEY,,,en,1
"294,000","294,000",CARDINAL,,,en,1
+1917 chars,+1917 chars,WORK_OF_ART,,,en,1
9:33 AM,9:33 AM,TIME,,,en,1
Israel Firsters,Israel Firsters,NORP,,,en,1
America Firsters,America Firsters,NORP,,,en,1
"Saturday, April 11, 2026","Saturday, April 11, 2026",DATE,,,en,1
"April 11, 2026","April 11, 2026",DATE,,,en,1
a quarter to three,a quarter to three,DATE,,,en,1
1:30 AM,1:30 AM,TIME,,,en,1
170 million,170 million,CARDINAL,,,en,1
Three weeks,Three weeks,DATE,,,en,1
